32,0.5498046875,0,-0,0,-0,0,288,0,288
33,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,0.5,0.5,21.5,35.5
34,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,22.5,0.5,43.5,35.5
35,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,44.5,0.5,65.5,35.5
36,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,66.5,0.5,87.5,35.5
37,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,88.5,0.5,109.5,35.5
38,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,110.5,0.5,131.5,35.5
39,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,132.5,0.5,153.5,35.5
40,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,154.5,0.5,175.5,35.5
41,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,176.5,0.5,197.5,35.5
42,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,198.5,0.5,219.5,35.5
43,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,220.5,0.5,241.5,35.5
44,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,242.5,0.5,263.5,35.5
45,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,0.5,36.5,21.5,71.5
46,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,22.5,36.5,43.5,71.5
47,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,44.5,36.5,65.5,71.5
48,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,66.5,36.5,87.5,71.5
49,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,88.5,36.5,109.5,71.5
50,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,110.5,36.5,131.5,71.5
51,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,132.5,36.5,153.5,71.5
52,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,154.5,36.5,175.5,71.5
53,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,176.5,36.5,197.5,71.5
54,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,198.5,36.5,219.5,71.5
55,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,220.5,36.5,241.5,71.5
56,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,242.5,36.5,263.5,71.5
57,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,0.5,72.5,21.5,107.5
58,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,22.5,72.5,43.5,107.5
59,0.5498046875,-0.046142578125,-0.828125,0.610107421875,0.265625,44.5,72.5,65.5,107.5
